DefaultSC.A1ModJulian     DefaultSC.Earth.Altitude   DefaultSC.Earth.ECC       DefaultSC.Earth.RadApo    DefaultSC.Earth.RadPer    DefaultSC.Earth.Latitude   
58128.03307112387         343.1275769337626          0.003219473268161921      6718.490297077839         6675.369124711869         46.93866170265251          
58128.03318308159         343.1671963672789          0.003233328452878005      6718.343273981043         6675.038072991631         47.56100482031823          
58128.03328705702         343.2027093481638          0.003245757099694852      6718.204283587549         6674.73405887672          48.13863238292522          
58128.03338336803         343.2344461000148          0.003256887018936049      6718.073473899014         6674.455520067839         48.67337461740272          
58128.03346009878         343.2588985269522          0.003265487488159006      6717.967861523685         6674.235788067069         49.09918504314127          
58128.0335370347          343.282647540148           0.003273870801184868      6717.860743252902         6674.017464216444         49.52593476264314          
58128.03362993853         343.3102630973299          0.003283670083638701      6717.729786500305         6673.756563397689         50.04098194360329          
58128.03374123826         343.3417568065106          0.003294937505349392      6717.570629531977         6673.448059817603         50.65760615185716          
58128.03381488019         343.3616068864949          0.003302106436611961      6717.463989154208         6673.246438061692         51.06534563890171          
58128.03388282663         343.3792015428226          0.00330851671088377       6717.364671612287         6673.062220473953         51.44136640255196          
58128.03395817082         343.3978821730489          0.003315393821259846      6717.253519600405         6672.860019905559         51.85811484991178          
58128.03404660492         343.4186646868639          0.003323152994403539      6717.121710732509         6672.625532088222         52.3469740451414           
58128.03412928139         343.4369455962369          0.00333009877490573       6716.997194008433         6672.409148351027         52.80371010611987          
58128.03420851602         343.4533950845043          0.003336473400741912      6716.876714935106         6672.204401928315         53.24115546096659          
58128.03428309866         343.4678974402787          0.003342219529081318      6716.762304377568         6672.014074493603         53.65266252140329          
58128.03435222951         343.4804702337551          0.003347323812179888      6716.655402863868         6671.839774148598         54.03386177757457          
58128.03445351656         343.4973434985059          0.00335441389180977       6716.497323489969         6671.588143614378         54.59196682366489          
58128.03455067338         343.5117550058603          0.003360777298621961      6716.344105993867         6671.351044052719         55.12683957392522          
58128.03462999452         343.5221995745651          0.003365652163712027      6716.217894380681         6671.160634867287         55.56316448719371          
58128.03470453941         343.5309079929648          0.00336996905531074       6716.098385419212         6670.984330924248         55.97291247942664          
58128.03478178136         343.5387767807051          0.003374170062120721      6715.973656024737         6670.80439031253          56.39716396142216          
58128.03485188183         343.5448815916534          0.003377741513044067      6715.859686144045         6670.643538487709         56.78189822487721          
58128.03493267689         343.5506712946317          0.003381571468066981      6715.727438202728         6670.461085026411         57.22497059479541          
58128.03503436037         343.5560223240564          0.003385952958854925      6715.559679583042         6670.236005077936         57.78202768724226          
58128.03517702169         343.5598018698811          0.003391269557479234      6715.32192234333          6669.928928613258         58.56245826349947          
58128.03533602202         343.5587309255034          0.003396041550502608      6715.05379089171          6669.598954030904         59.43063182439732          
58128.03544048224         343.554908653965           0.003398508993727502      6714.875915921023         6669.38936997248          60.00000002488532          
58128.03546598782         343.553592408397           0.003399030568198572      6714.832285523265         6669.339077928883         60.13889299431096          
58128.03549392803         343.5519762124823          0.003399565377963021      6714.784402381288         6669.284385513684         60.29098511310737          
58128.03552587132         343.5499039465767          0.003400129914676852      6714.729547362963         6669.222372065119         60.46479155384328          
58128.03555850324         343.5475382318491          0.003400654871680172      6714.673388495857         6669.159591670103         60.64225928042219          
58128.03559999119         343.5441650209541          0.003401246634546388      6714.601814080527         6669.080609280234         60.86776310301401          
58128.03563807791         343.5407056547329          0.003401715162597431      6714.535938119298         6669.008930610039         61.07465193479504          
58128.03567762274         343.5367437869836          0.003402125785048392      6714.467371473365         6668.935351976231         61.28932911461065          
58128.03571849115         343.5322503362822          0.003402468800069224      6714.396332387952         6668.860219526741         61.5110469002392           
58128.03575615615         343.5277474694913          0.003402711563700811      6714.330704535911         6668.791798835266         61.71525274011747          
58128.03579221209         343.5231098227796          0.003402877910280892      6714.267741581855         6668.727044251738         61.91061282483426          
58128.03583268476         343.5175203646877          0.003402987536585737      6714.196906962396         6668.655227943342         62.12975872160353          
58128.03587280728         343.5115759983655          0.003403015581393407      6714.126522218266         6668.584946568692         62.34685381851339          
58128.03592085081         343.5039260487183          0.003402943343663323      6714.042032909936         6668.501993792987         62.60660013085409          
58128.03597415466         343.4947546588401          0.003402727968962957      6713.948031972738         6668.411502892734         62.89451424547745          
58128.03602899906         343.4845610446264          0.003402357584559197      6713.851035219314         6668.320103746783         63.19044163799548          
58128.0360828293          343.4738027347203          0.003401846995911494      6713.755564266887         6668.232089766688         63.48058375807288          
58128.03613289126         343.463122375304           0.003401241153697324      6713.666544937037         6668.151753827978         63.75012797259569          
58128.03618112458         343.4522119168223          0.003400537815688924      6713.580571780742         6668.075743444266         64.00955678817435          
58128.03622618619         343.4414650009458          0.003399774483611565      6713.500074553064         6668.005971744567         64.2516801987785           
58128.03626806437         343.4309944254646          0.003398972933976132      6713.42511432141          6667.94220896995          64.47647964818397          
58128.03630656787         343.4209546367338          0.003398157546984265      6713.356070343348         6667.884506688495         64.68297315279905          
58128.03637729612         343.4014740022476          0.003396463679658439      6713.228940257111         6667.780826586872         65.06179604156937          
58128.03644860593         343.3804606345066          0.003394498431034948      6713.100384522912         6667.679348712421         65.4430650551748           
58128.03651496831         343.3596554199166          0.003392436902693008      6712.980419851819         6667.587686827722         65.79725175426223          
58128.0365696062          343.3416139430628          0.00339057101717907       6712.881422439455         6667.514240705606         66.08838794269808          
58128.03662065681         343.3240071979981          0.003388689901032675      6712.788746530694         6667.447275848224         66.36000715905675          
58128.03666250482         343.3090307214898          0.003387048548178104      6712.712652887401         6667.393583485027         66.58236383173366          
58128.03670034145         343.2950659815915          0.003385487436024138      6712.643760314503         6667.345973177634         66.7831673513129           
58128.03674452006         343.2782486263286          0.003383571952275673      6712.563212148955         6667.291510982245         67.01733337115522          
58128.03678723558         343.2614612148518          0.003381624881961593      6712.485224393029         6667.240012617744         67.24343343341677          
58128.03683338266         343.2427399192111          0.003379416353647         6712.400857406667         6667.185663911489         67.48734325073195          
58128.03687813165         343.2240023204813          0.003377170498474427      6712.318937577129         6667.13424300993          67.72350143666012          
58128.03691962021         343.2061141533341          0.003374996551591505      6712.242894477397         6667.08769985891          67.94212461860697          
58128.03695698782         343.1895760261577          0.003372962969306685      6712.174331628176         6667.04671448148          68.13875425193423          
58128.03699360052         343.1729781111699          0.003370900992205167      6712.107089417006         6667.007419045604         68.33114850971664          
58128.03703232009         343.1549991829843          0.003368645526045662      6712.035910864366         6666.966793262157         68.53432331735468          
58128.03706827813         343.1379089352495          0.003366482021898049      6711.969749653974         6666.929924428397         68.72273250741165          
58128.03710537451         343.1198788958518          0.003364180485477541      6711.901436607703         6666.892758258116         68.91682116564184          
58128.03714336264         343.1009941669372          0.003361750429737764      6711.831423543402         6666.855616636749         69.11526724118369          
58128.03718584597         343.0793678854898          0.003358945096877299      6711.753059558728         6666.815183355951         69.33681551405368          
58128.03723160135         343.055474865997           0.003355820107045713      6711.668585913756         6666.77294283066          69.57496403101986          
58128.03727854501         343.0303106812253          0.003352502328877022      6711.581843303436         6666.731018278537         69.81878065742157          
58128.03732178448         343.006546597082           0.003349346338681121      6711.501882130896         6666.693671834063         70.04287933822704          
58128.03736705699         342.9810609731549          0.00334593922410834       6711.418100702379         6666.655878233235         70.27700514675401          
58128.03741066716         342.9559243989042          0.003342557876955554      6711.337341054326         6666.620741886612         70.50202411079832          
58128.037457994           342.9279915017023          0.003338778114326063      6711.249642747251         6666.584024482011         70.74563352502177          
58128.03750437785         342.8999520017369          0.003334962388493996      6711.163640088857         6666.549470022573         70.98377459452384          
58128.03755275749         342.8700037859326          0.003330865193302821      6711.07388752479          6666.514942520475         71.23148935428344          
58128.03759667597         342.8421939127265          0.003327042184381494      6710.99237198874          6666.484940648988         71.45574428026995          
58128.0376439138          342.8116176805543          0.003322820248721106      6710.904658636098         6666.454100078235         71.69626697977259          
58128.03769503828         342.7777468343666          0.003318122619557862      6710.80969101555          6666.422394645045         71.95575198807104          
58128.0377431728          342.7451141715474          0.00331357793850241       6710.720247520405         6666.394136416967         72.19924258416221          
58128.03779497065         342.7091903579831          0.003308555595970979      6710.6239706563           6666.365457426771         72.46033878880321          
58128.03785146015         342.6690547567732          0.003302922822497834      6710.518950019772         6666.336229753251         72.743940916759            
58128.03792133699         342.6180191034828          0.0032957310304635        6710.38901962035          6666.303040512814         73.09301619865937          
58128.03798648694         342.5690467851046          0.003288802897548929      6710.267870854254         6666.275057711599         73.41664809340345          
58128.03805155696         342.5187909801871          0.003281669108192578      6710.146876916087         6666.249968609202         73.73801317360946          
58128.03811072396         342.4719242795381          0.003274997131190555      6710.036875811082         6666.229641341368         74.02850803458651          
58128.03817915377         342.4163255047106          0.003267061025990723      6709.909686704626         6666.209090369026         74.36231901330244          
58128.03823778335         342.3674951550984          0.003260074626443906      6709.800752401508         6666.194011269019         74.64636978776237          
58128.03829337985         342.3201696364686          0.003253290786807488      6709.697496416497         6666.181871304043         74.91396328685735          
58128.03834958701         342.2713108030966          0.003246275659323896      6709.59315729242          6666.171737290297         75.18265555539287          
58128.03840352183         342.2234666080294          0.00323939635096512       6709.493092485696         6666.164037586779         75.4386510148735           
58128.03845441985         342.1774513305818          0.003232772017288426      6709.398719158799         6666.158591768395         75.67849742838533          
58128.03850769963         342.128380932887           0.003225700410150645      6709.299996344511         6666.15478636597          75.92766700143658          
58128.03856756979         342.0721376741167          0.003217587070519593      6709.189152512787         6666.152825101837         76.20520914301156          
58128.03864604863         341.9966405514388          0.0032066853276442        6709.044018177448         6666.153967043901         76.56483364291974          
58128.03871984836         341.9238054391472          0.003196158861002853      6708.907723817732         6666.158886155761         76.89836650731115          
58128.0387979863          341.8447407355916          0.003184724933809454      6708.763637000076         6666.168158223824         77.24619278066669          
58128.03889152823         341.7474476774078          0.003170648785783321      6708.59147405141          6666.184756037355         77.65476730400732          
58128.03898571933         341.6465637962319          0.003156050510406322      6708.418516917363         6666.207521582062         78.05672856526157          
58128.0390778157          341.5450885189821          0.0031413682742378        6708.249834251764         6666.235649867697         78.43963627340264          
58128.03916894897         341.4419101662279          0.003126445135337786      6708.083370388395         6666.269190884909         78.80768077122163          
58128.03925156948         341.3459898611782          0.003112579690986474      6707.932878442157         6666.304498799323         79.13108784469397          
58128.03932903017         341.2540021959221          0.003099292137145094      6707.792175947052         6666.341827588769         79.42461126931249          
58128.03941839033         341.1454076661212          0.003083620116214902      6707.630359790057         6666.389961692067         79.75050748085482          
58128.03951379282         341.0265412904982          0.003066486481979962      6707.458233207693         6666.447332578931         80.0819537811272           
58128.03963483308         340.871377537761           0.003044158333713574      6707.240856482307         6666.528983570544         80.47524388712363          
58128.03973233853         340.7428426556853          0.0030256979284822        6707.066621190887         6666.601939929299         80.76746949825889          
58128.03982388364         340.6192909609872          0.003007986593556227      6706.903793464358         6666.676244003803         81.01977671200108          
58128.03990869655         340.5023436619913          0.002991254122935119      6706.753629639677         6666.750081525565         81.23282034007998          
58128.03999011246         340.3878377120063          0.002974902805104734      6706.610134722607         6666.82546364713          81.41717394968121          
58128.04007199231         340.2704666515365          0.002958176499355655      6706.466497843611         6666.905702483467         81.58133190191418          
58128.04015686584         340.146466201978           0.002940544464637846      6706.318355838293         6666.993537576238         81.72764954526141          
58128.04024607338         340.0135734698597          0.002921694090867658      6706.163503772472         6667.090945273027         81.85386324302958          
58128.04032649729         339.8915217890235          0.002904424820981104      6706.02468122896          6667.183204310059         81.94233655103935          
58128.04040234771         339.774466019112           0.002887902495804123      6705.89445947485          6667.274052751582         82.00303167036441          
58128.04049678862         339.6260894686202          0.002867017109925337      6705.733316823369         6667.39233676136          82.04697160512343          
58128.04059718822         339.4651618121598          0.002844440026818169      6705.563267684252         6667.524322061834         82.05462649533497          
58128.04069370151         339.3073774619916          0.002822381629206875      6705.401078243347         6667.657204220609         82.02393228714263          
58128.04080377765         339.1237448348002          0.002796808916798448      6705.217692417837         6667.815872897718         81.94395348570171          
58128.04091469757         338.9347643230003          0.002770605691062371      6705.034697446545         6667.983337572043         81.81627084702969          
58128.04102018225         338.7513969175125          0.002745294127310466      6704.862417089395         6668.149565828239         81.65295073996323          
58128.04111897469         338.5764588292368          0.002721252473443865      6704.702676554988         6668.311329114659         81.46504998518398          
58128.04122398363         338.3871378198164          0.002695353605346966      6704.534660501767         6668.489631262568         81.23074851888411          
58128.04128477638         338.2759545029412          0.002680202730316398      6704.438255944127         6668.59581351854          81.07987909728549          
58128.04136871621         338.1205451678497          0.00265909936961344       6704.306220205221         6668.745945621264         80.85444640644562          
58128.04144850771         337.9707928274911          0.002638847164505596      6704.181898315492         6668.892399124969         80.62293154974579          
58128.04153882875         337.798915346677           0.002615704815712286      6704.042612199198         6669.062516712477         80.34215289908707          
58128.0416157516          337.650569186806           0.002595819881411026      6703.92523128882          6669.210978438791         80.08856643054509          
58128.04169037635         337.504940044103           0.002576380656584922      6703.812482332587         6669.358104315937         79.83083644651509          
58128.04176042699         337.366711043419           0.002558005015600672      6703.707679407555         6669.498949775441         79.57916946410879          
58128.04184064369         337.2066196232099          0.002536816668864475      6703.588931134781         6669.663441598699         79.28027128335383          
58128.04194698512         336.9914500036994          0.002508499606510251      6703.433653213798         6669.886684409134         78.8679189359506           
58128.04203429607         336.8123049045144          0.002485066938761218      6703.308049624992         6670.07429929029          78.51689485416148          
58128.0421153678          336.6439783624437          0.00246317039710058       6703.19299376944          6670.251920150217         78.18182488280026          
58128.04218716554         336.4933274253999          0.002443674285688964      6703.092398912103         6670.411910322076         77.87834087019502          
58128.04225322504         336.3534176791145          0.002425655111364648      6703.000949502286         6670.561299874931         77.59393124860117          
58128.0423161016          336.2191022770576          0.002408436325889354      6702.914913621786         6670.705400648245         77.31892546567789          
58128.04237896967         336.0836958372329          0.002391158015825691      6702.829893363488         6670.851308356896         77.04003352476815          
58128.0424405516          335.9499930579905          0.002374177375063823      6702.747606840882         6670.995967426949         76.76328056838483          
58128.04252580134         335.7631790890582          0.00235058721701869       6702.635358804287         6671.198994730344         76.37473823979074          
58128.04261419944         335.5673737073903          0.002326034680144507      6702.521061236526         6671.412827202058         75.96569869004739          
58128.04269740368         335.3811512592274          0.002302851482954883      6702.415486973063         6671.617076251754         75.57544068648672          
58128.04278034182         335.1936937381697          0.002279683141331999      6702.312245343407         6671.823453660501         75.18176667215235          
58128.04285995906         335.0120449576007          0.002257397461136019      6702.21506495427          6672.024091438005         74.79980739014958          
58128.04291904295         334.876181850258           0.002240837043945774      6702.14419936069          6672.174530513251         74.51396613310016          
58128.04294079145         334.8259455793104          0.002234737471578983      6702.118387567432         6672.230229554789         74.40826185991607          
58128.04296457206         334.7708772153346          0.002228066295608223      6702.090333251329         6672.291324255636         74.29239027319346          
58128.04299041515         334.7108698078373          0.002220815097606181      6702.060046735591         6672.357937354827         74.16613239233008          
58128.04301694758         334.6490859498581          0.002213369344590389      6702.029171892237         6672.426561571208         74.03615016475662          
58128.04304357323         334.5869067659587          0.002205896500416994      6701.998415219619         6672.49566553204          73.90535667148589          
58128.04306773402         334.530329983214           0.002199114696474499      6701.970705748551         6672.5585818338           73.78637102728142          
58128.04309239156         334.4724397717             0.002192193016032619      6701.942624642616         6672.622995298111         73.66465101320574          
58128.04311902075         334.4097509638614          0.002184717761830981      6701.912524839795         6672.692787057415         73.53287862761437          
58128.0431492451          334.3383863157487          0.002176233691802519      6701.878649266798         6672.772283291267         73.38292351356786          
58128.04318368228         334.2568009220904          0.002166568385343364      6701.84042907001          6672.863218982803         73.21157192291027          
58128.04322394209         334.1610540318006          0.002155271886326443      6701.796262159323         6672.970004438737         73.01059985093782          
58128.0432739223          334.0416438886232          0.002141254724716761      6701.74221606647          6673.103264987806         72.76016697859826          
58128.04333123027         333.9039896040067          0.002125195398773209      6701.681334207357         6673.256976849822         72.47179185185641          
58128.04337747682         333.7923368142774          0.002112248920901917      6701.63306645404          6673.381705934015         72.23816422422793          
58128.04342747277         333.6710670492639          0.002098269119818082      6701.581768111015         6673.517210948744         71.98471591627107          
58128.04347505461         333.5551135098376          0.002084982958805557      6701.533813003211         6673.646789376302         71.74269026374874          
58128.04352203696         333.4401100283603          0.002071884806094941      6701.487305188324         6673.775301815344         71.5029638935179           
58128.04357465982         333.3107035276653          0.002057241902396757      6701.436225902612         6673.919882856196         71.23360666809326          
58128.04362726546         333.1807169714866          0.002042636937049002      6701.38625158124          6674.065060681112         70.96347548243746          
58128.04368150031         333.0460611665876          0.002027618625063934      6701.335890371906         6674.215373508765         70.68411310494263          
58128.04373081377         332.9230641619033          0.002014001210654739      6701.29114112402          6674.352578479453         70.42936871480113          
58128.04377746571         332.8062203156005          0.002001155387232519      6701.249737140467         6674.482817879806         70.18775596343325          
58128.04382337283         332.6907868337175          0.001988552375689038      6701.209891960629         6674.61137081175          69.94943563697682          
58128.04386901559         332.5755757105462          0.001976061904676043      6701.17117373575          6674.739546121892         69.71195105068705          
58128.04391672948         332.4546706966194          0.001963050390211743      6701.131671359145         6674.873898405943         69.46313757562749          
58128.04396198479         332.3395608400087          0.001950755521404649      6701.095138579251         6675.001643925936         69.22664048374449          
58128.04401215147         332.2114702611316          0.001937182479785024      6701.055722225887         6675.143583285139         68.96392324717604          
58128.044091062           332.0089654995836          0.00191596142509687       6700.99607058442          6675.367474024875         68.54954704574617          
58128.04416987327         331.8054920005116          0.001894938408046344      6700.939432891295         6675.591730223879         68.13437856022621          
58128.04424412132         331.6127063361118          0.00187530395255147       6700.888837076802         6675.803473115435         67.74211091964561          
58128.04431340934         331.4318639638423          0.001857143680896501      6700.844103989078         6676.001379928291         67.3751020411237           
58128.04437857913         331.2609638884187          0.001840216659498121      6700.804272402212         6676.187708904239         67.02911154899184          
58128.04443907787         331.1016281737384          0.001824645212264402      6700.769287439859         6676.360771124661         66.70725914483769          
58128.04450105069         330.9377406402837          0.00180884508821123       6700.735483302115         6676.538067745644         66.3769314135352           
58128.04456170897         330.776686982611           0.001793536247913708      6700.704432732188         6676.711552259685         66.05301379357756          
58128.04462428488         330.609890407718           0.00177791428239195       6700.674558599015         6676.890394804733         65.71826127678133          
58128.04469563986         330.4189049911502          0.001760324243647789      6700.643229767627         6677.094074465833         65.33583710179745          
58128.04476333224         330.2369661437397          0.001743869650638678      6700.616268708724         6677.286949297662         64.97237377988114          
58128.04482019354         330.0835835824837          0.001730232008249246      6700.595745964351         6677.448625385264         64.66658261788912          
58128.04487623492         329.9319292440923          0.001716963174118083      6700.577457142092         6677.60760605205          64.36478415144019          
58128.04492689796         329.7944256296878          0.001705120841499091      6700.562610736655         6677.750969427008         64.09160480343863          
58128.04497514128         329.6631409540178          0.00169398428396623       6700.549989169072         6677.887126950334         63.83117751341928          
58128.04507015596         329.4036120363344          0.001672469079470321      6700.529550811398         6678.154116054551         63.31745726675925          
58128.04519932816         329.048815849309           0.001644163982901502      6700.511457512982         6678.514145490207         62.6174150744006           
58128.04532339238         328.7060363688388          0.001618080633214096      6700.505001302366         6678.856116193369         61.9433852772525           
58128.04543901246         328.3849261163359          0.001594818017684336      6700.508999831231         6679.170845343298         61.31385280693755          
58128.04554344821         328.0935900759132          0.001574729263925427      6700.521212261811         6679.451377873605         60.74414002994413          
58128.04567298477         327.730655806412           0.001551105741090603      6700.548093388781         6679.793768309346         60.03615969727331          
58128.04579038508         327.4003353037833          0.001531004366465083      6700.58404729045          6680.098164398073         59.39330115741662          
58128.04586211253         327.1979217964472          0.001519365375349452      6700.611589288849         6680.281124208696         59.00000002207096          
58128.04595350271         326.9394113967464          0.00150526953110618       6700.652948887388         6680.510690969564         58.49831775963677          
58128.0460304361          326.7213022853466          0.001494061020127738      6700.693310065863         6680.700690894057         58.07552243906483          
58128.04611430245         326.4830666538801          0.001482548429746026      6700.743185489239         6680.904245103599         57.61415209107337          
58128.04619330981         326.2582215233097          0.001472394913061849      6700.795866915176         6681.092442641023         57.17907576770035          
58128.0462694938          326.0410669481544          0.001463256063833262      6700.851973067287         6681.270501209841         56.75915954397313          
58128.04633092714         325.8657338343419          0.001456362519278664      6700.901055044248         6681.411556535473         56.42027844509754          
58128.04641137167         325.6358706479814          0.001447990450600029      6700.970562211835         6681.592738348073         55.97617541279142          
58128.04649871858         325.3859775884102          0.001439756143254053      6701.052820332053         6681.784797657381         55.49352950270896          
58128.04657799221         325.1589456839547          0.001433067922071225      6701.1336435364           6681.954768834388         55.05511235432011          
58128.04665971809         324.9246965542616          0.001426966609128216      6701.223151406853         6682.125559677817         54.60276571327907          
58128.04673614251         324.7055006530218          0.001421999108515231      6701.31255876907          6682.281100516836         54.17943521325573          
58128.04684457668         324.394327908939           0.001416188284436056      6701.448900939409         6682.49471678843          53.57827198473596          
58128.04693508826         324.1344990808548          0.001412458504260402      6701.57123132539          6682.666550846918         53.07601739096852          
58128.04702551262         323.8749007245478          0.001409755959520144      6701.701167164743         6682.832241426585         52.5738481473219           
58128.04712053127         323.6021534523115          0.001408020564846134      6701.84597655911          6682.999838394361         52.04574938444954          
58128.04722034423         323.3157606296472          0.001407414769157596      6702.007141362987         6683.168647270293         51.49056162812236          
58128.04731432339         323.0462834481095          0.001407978716230893      6702.167258611979         6683.320776352386         50.96742191074958          
58128.04740045193         322.7995240286191          0.001409453972625594      6702.321025329477         6683.45439099227          50.48765221080733          
58128.04751283583         322.4779246763092          0.001412740842521895      6702.531577558407         6683.620413915845         49.86116928402654          
58128.04764194293         322.1091368684656          0.001418386487110948      6702.786959067884         6683.799605576052         49.14084218313336          
58128.04776067468         321.7707533723851          0.001425300087780195      6703.034136229314         6683.953661346318         48.47783838191452          
58128.04785406796         321.5051893544123          0.001431865081861539      6703.236555440699         6684.067741877115         47.95595966979224          
58128.04795248195         321.2260024235957          0.001439824974054861      6703.457184928319         6684.181328652848         47.40568750782339          
58128.04806141112         320.9178562963925          0.001449841697967054      6703.709799806627         6684.299305952335         46.79622849727579          
58128.04815792067         320.6456871584796          0.001459736848825237      6703.940662604235         6684.397212463476         46.25592310739555          
58128.04825765156         320.3653445591817          0.001470929116978261      6704.185842923264         6684.492046777461         45.69726309593181          
58128.04838424237         320.0109540612593          0.001486485150263936      6704.506175496099         6684.603462843453         44.98768809643796          
58128.04851848391         319.6370893201356          0.001504536900515934      6704.85622474862          6684.711126586592         44.23469191383924          
58128.04864247922         319.2936995649943          0.001522539238065547      6705.188239208952         6684.801454502982         43.53869563603888          
58128.04875485606         318.9842231010371          0.001539880108836873      6705.495707898978         6684.876140639485         42.9075347288985           
58128.04886357261         318.6865070837866          0.00155751885359878       6705.798559485445         6684.9422282449           42.29659805412341          
58128.04898892249         318.3454247820228          0.001578829413936533      6706.153670164829         6685.011305015139         41.59179480393373          
58128.04910588163         318.0294120795043          0.001599575707459819      6706.490084555227         6685.069271524236         40.93379988036187          
58128.04923967263         317.6707335426436          0.001624230944724763      6706.880107210924         6685.128392593524         40.18068683465375          
58128.04933796443         317.4092390734486          0.0016429117489595        6707.169670200698         6685.167242540731         39.62711939002345          
58128.04943739341         317.1465390395952          0.001662249247420654      6707.464784434405         6685.202832766756         39.06691252310363          
58128.04952257455         316.9229953315971          0.001679135833931229      6707.719097938355         6685.23051631902          38.58679770960013          
58128.04960309481         316.7130113589492          0.001695344860183453      6707.960545768277         6685.254427601842         38.13280099038954          
58128.04969134136         316.4844085492759          0.001713358009498241      6708.226109927615         6685.278241971039         37.63507433045619          
58128.04977582504         316.2670992092717          0.001730821759530704      6708.481065286863         6685.298819619703         37.15841085794494          
58128.04984162678         316.0989206049762          0.001744556293162536      6708.679992580557         6685.313417087144         36.78704581733854          
58128.04990282645         315.9433710983813          0.001757423780376284      6708.865190818503         6685.32592083997          36.44157122529195          
58128.0499629526          315.7913806882889          0.001770144672519127      6709.047237894656         6685.337239570199         36.10208057474934          
58128.05003024744         315.622265098008           0.001784465188773476      6709.251017278603         6685.348820151158         35.7220251869236           
58128.05009013079         315.4726773593984          0.001797273498667859      6709.432302012076         6685.358200022561         35.38374995766416          
58128.05015130956         315.320748266281           0.001810413755167367      6709.617385533098         6685.366921693045         35.03808309754229          
58128.05020109002         315.1978039547394          0.001821141236861823      6709.767845797901         6685.373401698497         34.75676353528142          
58128.05024983551         315.078015137985           0.001831672070999976      6709.915017293093         6685.379230935786         34.48124615651349          
58128.05029564053         314.9660003789095          0.00184158792758953       6710.053135026604         6685.384259236548         34.22230718527415          
58128.05033817737         314.8624595138481          0.001850811031673533      6710.181220164897         6685.388551855291         33.98180762873033          
58128.05037781738         314.7663925543238          0.001859416526084837      6710.3004079195           6685.392235639713         33.757655912952            
58128.0504295875          314.6415498574743          0.001870667220559225      6710.455784066462         6685.396602116181         33.46486809668809          
58128.05047200912         314.5397819675454          0.001879893484215393      6710.582837793457         6685.399817285512         33.22491425047013          
58128.05051075557         314.4472536027206          0.001888323920943162      6710.698656165635         6685.402477946717         33.00571995782094          
58128.0505566991          314.3380673080337          0.001898322082635076      6710.835682589568         6685.405302503265         32.74577551543417          
58128.05059996247         314.2357810804288          0.001907736275508846      6710.964390384112         6685.407645491059         32.50096069130172          
58128.0506487147          314.1211416437636          0.001918340958140351      6711.109021790163         6685.409930786931         32.22504631345672          
58128.05069409574         314.0150304386634          0.001928205766084061      6711.243239704105         6685.411732340768         31.96817388402308          
58128.05074600586         313.89437174462            0.001939478561726963      6711.396248230369         6685.413423077331         31.67430080146811          
58128.05080160666         313.7659960845022          0.001951535173643302      6711.559480796459         6685.414814239301         31.35948299562759          
58128.05085736767         313.6381570883468          0.001963603529586447      6711.722460895631         6685.415792934053         31.04370562694771          
58128.05090969014         313.5190375062612          0.001974902567127517      6711.874693832813         6685.416349359058         30.74735372235336          
58128.05096162935         313.4016009289962          0.001986090961794146      6712.025108764            6685.416570932791         30.45312801145876          
58128.05101193904         313.2886275712262          0.001996898409990274      6712.170104773097         6685.416485413445         30.16809141854479          
58128.0510572753          313.1874859670406          0.002006609531951491      6712.300151629149         6685.41616635909          29.91119762638776          
58128.05111273501         313.0646246186734          0.002018449578734571      6712.458411136002         6685.415478228077         29.59689577340408          
58128.05117140774         312.935693237604           0.002030923839375217      6712.62480804968          6685.414410799235         29.26433261994599          
58128.05122450836         312.8199459572061          0.002042163610638887      6712.774450728936         6685.413159542727         28.9633068488192           
58128.05126232336         312.73806767726            0.002050137009226364      6712.880446577656         6685.412111144627         28.74890847660141          
58128.05130535234         312.6454612884245          0.002059176753785009      6713.000462880992         6685.41076594095          28.50492229369266          
58128.05134543833         312.5597307407916          0.002067565053129136      6713.111686678959         6685.409372772821         28.27759870499501          
58128.05138192389         312.482158361071           0.002075170874091174      6713.212418941702         6685.40799211168          28.07067211228996          
58128.05142198275         312.397495254284           0.002083488382532873      6713.322453402317         6685.406357583918         27.84345714236661          
58128.05145967226         312.3183272678944          0.00209128099138248       6713.425429667933         6685.404710888225         27.62965985606172          
58128.0514954843          312.2435440679383          0.002098654756117502      6713.522771822846         6685.403052414945         27.42649366354871          
58128.05152872179         312.1745242598036          0.002105470816255269      6713.612667723623         6685.401434564662         27.23791684963619          
58128.0515652616          312.099079885319           0.002112932493052186      6713.710988152132         6685.399572071436         27.03058587094531          
58128.05161495423         311.9972115086875          0.002123025216080114      6713.84383047137          6685.396904514666         26.74859420818211          
58128.05165977999         311.9060503927803          0.002132073357904829      6713.962784237633         6685.394371832125         26.49419131035095          
58128.05169732318         311.8302368532704          0.002139609201895448      6714.061758119163         6685.392163208716         26.28109845363064          
58128.05174388            311.7369067386671          0.002148899099774624      6714.183649761943         6685.389319470994         26.01681818937146          
58128.05179251428         311.6402284808228          0.002158536288377408      6714.309962254124         6685.3862317661           25.74071416669181          
58128.05184504702         311.5367456477588          0.002168866321103458      6714.445206342851         6685.382770734786         25.44244272993124          
58128.05191153921         311.4071848820631          0.0021818186165886        6714.614570410117         6685.378216685081         25.06486035474014          
